Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
6596,[*]c1cc(CCCCCCCCCC2COC(C)(C)O2)c([*])s1,2.304848207,2.5181,
6597,[*]c1cc(CCCCCCCCCC(O)CO)c([*])s1,1.832078076,2.2905,
6598,[*]c1cc(CCCCCCCCCC2COC(=O)O2)c([*])s1,2.400170354,2.4372,
6600,[*]c1cc(CCCCCCCCCC2COC(c3ccccc3)O2)c([*])s1,2.528772959,2.7004,
6603,[*]c1cc(CCCCBr)c([*])s1,2.126348909,2.4191,
6604,[*]c1cc(CCCCCCBr)c([*])s1,1.960531858,2.4253,
6605,[*]c1cc(CCCCCCCCCCBr)c([*])s1,2.35714427,2.2633,
6606,[*]c1cc(CCCS(=O)(=O)O)c([*])s1,2.449062945,2.9846,
6607,[*]C=Cc1cc(CCCCCC)c(-c2sc([*])cc2CCCCCC)s1,1.808584352,1.7047,
6612,[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)n1,2.286891913,3.2272,2.0464
6613,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)cn1,1.608017858,2.2046,
6618,[*]C(c1cccs1)=c1ccc(=c2ccc(=C(c3cccs3)c3ccc(-c4ccc([*])s4)s3)s2)s1,1.200833215,1.0912,
6621,[*]c1sc([*])c2nc(C)c(C)nc12,1.922155945,2.7872,
6622,[*]c1sc([*])c2nc(-c3ccccc3)c(C)nc12,2.24266028,2.4458,
6623,[*]c1sc([*])c2nc(CC)c(CC)nc12,2.143528233,2.5623,
6625,[*]c1sc([*])c2nc(-c3ccccc3)c(CC)nc12,1.903445461,2.7281,
6627,[*]c1sc([*])c2nc(-c3ccccc3)c(CCCCCCC)nc12,1.850130308,0.834,
6629,[*]c1cc2c(s1)-c1sc([*])cc1C2=C(C#N)C#N,0.292656392,0.7226,
6635,[*]C=Cc1ccc([*])c2sccc12,1.587515998,2.1063,
6636,[*]c1cc(C#N)c([*])s1,0.496755555,1.6457,1.0894
6639,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)s2)s1,2.281115162,2.4998,
6643,[*]c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c([*])s3)s2)s1,1.692292381,1.7783,
6646,[*]c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c([*])s1,2.069589908,1.6153,
6649,[*]C=Cc1csc(-c2cc([*])cs2)c1,2.190210775,2.9611,
6650,[*]C(C)=C(C)c1ccc(-c2ccc([*])s2)s1,1.947100018,2.2477,
6651,[*]C=CC(C)=C(C)C=Cc1ccc(-c2ccc([*])s2)s1,1.533714453,1.6111,
6657,[*]c1cc(OCCOC)c([*])s1,1.747721653,1.4267,
6665,[*]c1sc(-c2cc(SCC(C)CC)c([*])s2)cc1SCC(C)CC,1.68205404,1.5342,
6675,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)[nH]1,1.988145911,2.0469,
6692,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,3.087720315,3.6059,
6697,[*]c1cc(CC(=O)O)c([*])s1,2.424534025,2.4489,
6698,[*]N=Cc1ccc(C=Nc2sc([*])c(C#N)c2C#N)cc1,0.105233169,1.5069,
6699,[*]c1cc2c(s1)-c1sc([*])cc1C2CCCCCCN,1.943634471,2.0844,1.3223
6705,[*]c1ccc(-c2sc(-c3cc(SCCCCCCCC)c([*])s3)cc2SCCCCCCCC)cc1,1.926089762,2.4582,
6710,[*]c1ccc(-c2cc(-c3ccc(CCCCCCCC)cc3)c([*])s2)s1,1.814603281,1.564,
6713,[*]c1cc2c(s1)-c1sc([*])cc1C2=C1c2ccsc2-c2sccc21,1.267850268,1.2481,
6714,[*]c1cc(SCCCCCC)c([*])s1,1.718728549,1.5446,
6715,[*]c1cc(SCCCCCCCCCCCC)c([*])s1,1.741121211,1.4145,
6716,[*]c1sc([*])c2sc(CCCCCCCCC)nc12,2.444793412,3.4078,
6718,[*]c1cc2c(s1)-c1sc([*])cc1C2=O,0.77103907,1.1662,
6719,[*]c1sc([*])c(OCCCCCC)c1C,2.913390372,3.303,
6723,[*]c1sc([*])c(OCCCCCCCCCCCCCCCC)c1C,3.082835489,3.7868,
6726,[*]c1sc([*])c(CCCCCCN(CC)c2ccccc2)c1CCCCCC,2.633326674,1.559,
6728,[*]c1cc(CC(=O)OCCCCCCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c([*])s1,2.106108131,2.4068,
6729,[*]c1cc(-c2ccccc2)c([*])s1,2.1101779,2.591,
6734,[*]c1ccc(-c2ccc(-c3cc([*])c4cccccc3-4)s2)s1,1.927051183,2.0596,
6735,[*]c1cc(-c2sc(-c3cc(C)c([*])s3)cc2C)c2cccccc1-2,1.947637719,1.8844,1.3327
6736,[*]c1cc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)c2cccccc1-2,2.066998745,1.9953,
6740,[*]c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c([*])s1,1.453604865,2.7341,
6750,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc([*])s3)cc2)cc1,2.568090197,2.8259,
6751,[*]C=Cc1cc(CCCCCC)c([*])s1,3.085748965,3.3225,
6756,[*]c1cc(-c2ccc(F)cc2)c([*])s1,2.040656853,2.4749,
6757,[*]c1cc(CC(=O)OCC)c([*])s1,2.953420224,1.589,
6759,[*]NCc1cc(C(=O)O)cc(CNc2nc(-c3csc([*])n3)cs2)c1N,3.772880881,3.6822,
6760,[*]c1cc(CC(=O)Cl)c([*])s1,1.323277919,2.4457,
6761,[*]c1cc(COCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,2.101724032,2.3352,
6765,[*]c1cc(CCCCCCOC(=O)COC)c([*])s1,2.628235255,1.5263,
6767,[*]c1cc(CCCCCCOC(=O)COc2ccccc2)c([*])s1,2.942078359,2.4829,
6768,[*]c1ccc(-c2cc(CCCCCCBr)c([*])s2)s1,1.604710704,1.8008,
6769,[*]c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c([*])s2)s1,1.624312414,1.9503,
6770,[*]c1cc(-c2ccc(OC)cc2)c([*])s1,2.558197121,2.5709,
6771,[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,2.60388952,2.5693,
6772,[*]c1cc(-c2ccc(OCCCCCC)cc2)c([*])s1,2.719519009,2.5288,
6773,[*]c1cc(-c2ccc(OCCCCCCCC)cc2)c([*])s1,2.701216987,2.5681,
6774,[*]c1ccc(-c2ccc(-c3ccc([*])n3-c3c(F)c(F)c(F)c(F)c3F)s2)s1,2.04836033,2.5527,
6775,[*]C=CC(C)=CC=CC=C(C)C=Cc1nc(-c2csc([*])n2)cs1,1.841467081,2.667,
6776,[*]N=CC(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,0.775879321,1.6482,
6782,[*]Sc1ccc(C(=O)CNNCC(=O)c2ccc([*])cc2)cc1,2.375164321,3.4329,
6789,[*]c1ccc(-c2cc(CCCCCCCCCF)c([*])s2)s1,1.762143571,1.8341,
6802,[*]c1ccc(-c2ccc([*])n2C#Cc2ccc(CCCCCC)cc2)s1,2.09005085,2.538,
6806,[*]c1cc(CCOC(=O)C(C)Br)c([*])s1,2.442482193,2.0981,
6808,[*]N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc([*])ccc3n4CC)s2)s1,1.629711666,1.9698,
6816,[*]c1cc(C(C(=O)OC)C(=O)OC)c([*])s1,1.828235842,2.6581,
6829,[*]c1cc(-c2cc(C)c(Br)cc2C)c([*])s1,1.655088829,1.438,
6830,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,2.510585909,3.3768,
6831,[*]c1cc(-c2ccc(Br)cc2)c([*])s1,2.109585844,2.5973,
6833,[*]C=Cc1csc(C=Cc2cccc([*])n2)c1CCCCCCCC,2.608318597,3.4739,
6836,[*]c1cc(C(=O)Oc2cccc3cccnc23)c([*])s1,1.97402509,2.6538,
6849,[*]c1cc(CC(=O)OC)c([*])s1,2.995305678,1.772,
6859,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cc1,2.020730161,3.9872,
6862,[*]CCN(CCOC(=O)c1cccc(C(=O)O[*])c1)c1ccccc1,2.142239831,3.2108,
6865,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,3.568320814,4.9385,
6898,[*]Oc1ccc(C(c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)C(Cl)(Cl)Cl)cc1,1.90819194,3.7183,
6910,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(CC([*])=O)cc3)cc2)cc1,2.443923888,4.0652,
6911,[*]Cc1ccc(COC(=O)Cc2ccc(C(=O)O[*])cc2)cc1,2.819979344,4.4684,
6928,[*]CCOC(=O)CC(=O)O[*],3.769990563,6.3978,
6966,[*]Cc1ccc(COC(=O)CC(=O)O[*])cc1,3.310017912,5.408,
6984,[*]CC(CCl)(CCl)COC(=O)c1cccc(C(=O)O[*])c1,2.015554153,4.9168,
6985,[*]CC(CCl)(CCl)COC(=O)c1ccc(C(=O)O[*])cc1,1.363575698,4.5788,
6996,[*]CC(CC)(C(=O)O[*])c1ccccc1,4.0633153,5.3472,
7007,[*]Cc1ccc(Cc2ccc(CSC(=O)c3cccc(C(=O)S[*])c3)cc2)cc1,4.384248997,3.5655,
7010,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(Cl)c(Cl)c(C([*])=O)c(Cl)c3Cl)cc2)cc1,2.974792523,4.2598,
7011,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3c(F)c(F)c(C([*])=O)c(F)c3F)cc2)cc1,2.315841598,3.7039,
7049,[*]OC(C)(CC([*])=O)C(F)(F)F,2.849216868,6.2678,
7052,[*]OC(C=C)CC([*])=O,3.559432026,6.23,
7055,[*]OC(C)C(=O)OCC([*])=O,2.750158455,6.0565,
7075,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,2.107427501,3.8982,
7119,[*]Oc1ccc2cc(C([*])=O)ccc2c1-c1ccccc1,1.996587767,3.7738,
7123,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCC([*])=O)CC2)CC1,3.888851294,6.5,
7124,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,4.019562931,6.3608,
7125,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,3.889824913,6.4319,
7127,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1Br,1.725736132,3.918,
7128,[*]Oc1ccc2cc(C([*])=O)ccc2c1Br,2.010262449,3.7563,
7132,[*]Oc1ccc(C([*])=O)cc1CCCCCC,2.554071591,4.8293,
7139,[*]CCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O[*])cc3)cc2)cc1,3.23445734,3.8116,
7154,[*]CCC(C)CC(=O)O[*],3.757759667,6.7476,6.7489
7159,[*]Oc1ccc(C([*])=O)cc1Cl,1.942055204,4.5967,
7164,[*]Cc1c(C)c(C)c(CSC(=O)C(=O)S[*])c(C)c1C,2.02704423,3.2265,
7171,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,1.497709783,3.6251,
7175,[*]Oc1ccc(OC(=O)Oc2ccc(C([*])=O)cc2)cc1,1.954227496,4.5325,
7181,[*]OC1CCC(OC(=O)C([*])=O)CC1,3.257957441,6.4721,
7206,[*]Cc1ccc(-c2ccc(CSC(=O)C(=O)S[*])cc2)cc1,1.970186858,3.2752,
7212,[*]Cc1ccc(-c2ccc(CSC(=O)c3cccc(C(=O)S[*])c3)cc2)cc1,3.533768119,3.5122,
7219,[*]SC([*])=S,0.560102226,2.1529,1.7109
7226,[*]CCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],3.914009994,5.9572,
7228,[*]CCCCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.903780341,5.9927,
7238,[*]CCCCCCOC(=O)CC=CCC(=O)O[*],3.762681603,5.7875,
7239,[*]CCCCCCCCOC(=O)CC=CCC(=O)O[*],3.96139472,6.1178,
7240,[*]CCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.800322424,5.9499,
7241,[*]CCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.63382402,5.9978,
7242,[*]CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.848634226,6.2176,
7243,[*]CCCCCCOC(=O)CCC=CCCC(=O)O[*],3.426924576,5.8833,
7335,[*]CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,1.996070868,3.7381,
7342,[*]OC(C)C(=O)NC(C)C([*])=O,2.75251661,5.3712,
7354,[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],3.904108949,5.7712,5.3661
7389,[*]Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OCCCCCC)cc1,3.851857659,4.7724,
7404,[*]CC#CC#CCOC(=O)CCC(=O)O[*],2.498749797,4.7928,
7406,[*]OC(C)C#CC#CC(C)OC(=O)c1ccc(C([*])=O)cc1,2.955620479,4.2677,
7412,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1Cl,1.208463305,3.8996,
7457,[*]OC(CC)C([*])=O,3.007292725,5.9716,
7458,[*]OC(CCl)COC(=O)C1=C(C(=O)OCC(CCl)OC(=O)c2ccc(C([*])=O)cc2)C2C=CC1C2,1.779989647,4.117,
7471,[*]CCOC(=O)CCC(=O)OCCOC(=O)c1ccc(C(=O)O[*])cc1,1.959750765,4.7136,
7501,[*]CC(=O)NCC(=O)O[*],2.910027034,5.879,
7557,[*]Oc1ccc(N=Nc2ccc(C([*])=O)cc2)cc1C,1.144290937,2.9862,
7558,[*]Oc1c(C)cc(N=Nc2ccc(C([*])=O)cc2)cc1C,1.749602832,3.6143,
7693,[*]NC(C)CNC(=O)C1CC1C([*])=O,4.067979338,5.6076,
7723,[*]NC(C)(C)C([*])=O,3.431854414,5.6207,
7732,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,3.149646685,3.4083,
7742,[*]C(=O)NCCCCCCNC(=O)c1cnn([*])c1,3.204661187,4.9839,
7743,[*]NC(=O)c1ccc(C(=O)Nc2ccc3c(c2)[nH]c(=O)c2cc([*])ccc23)cc1,1.859305341,2.9794,
7748,[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,1.945533321,4.2051,
7757,[*]Nc1ccc(NC(=O)c2c(F)c(F)c(C([*])=O)c(F)c2F)cc1,1.630153462,3.4551,
7764,[*]Nc1ccccc1NC(=O)c1cccc(C([*])=O)c1,2.629209689,3.7239,
7771,[*]NNC(=O)C([*])=O,2.277035865,5.0351,
7774,[*]NNC(=O)CCC(=O)NNC(=O)CCCCC([*])=O,3.540454479,5.1381,
7782,[*]NNC(=O)c1cccc(C(=O)NNC(=O)C([*])=O)c1,1.838235423,4.4213,
7786,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,3.01771052,4.9254,
7788,[*]NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,1.892465939,4.7432,
7795,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cnc([*])cn2)c1,1.017376821,3.3622,
7796,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc([*])nc2)c1,1.295271717,3.7955,
7797,[*]NNC(=O)c1ccc(C([*])=O)cc1,2.072311717,4.797,
7798,[*]C(=O)NNC(=O)c1ccc([*])nc1,1.063869421,3.5877,
7799,[*]C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc([*])nc2)c1,1.432876646,4.2104,
7800,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc([*])nc2)n1,1.696020314,3.7688,
7801,[*]C(=O)NNC(=O)c1cccc([*])n1,2.617195623,4.0655,
7802,[*]C(=O)NNC(=O)c1cnc([*])cn1,0.702201909,3.036,
7804,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc([*])n2)c1,1.695993282,4.1584,
7807,[*]CCCP(CCCNC(=O)C(=O)N[*])c1ccccc1,3.068617584,4.2412,
7809,[*]CCCP(CCCCCCCC)CCCNC(=O)C(=O)N[*],3.238235428,3.7455,
7810,[*]C(=O)CCP(=O)(CCC(=O)N1CCN([*])CC1)c1ccccc1,2.898353991,4.8188,
7815,[*]c1ccc(C)c(N2CC(=O)N([*])CC2=O)c1,3.152049462,4.9134,
7818,[*]C(=O)N([*])CC,4.060876784,6.0174,
7826,[*]C(=O)N([*])CC=C,3.052656247,5.4866,
7834,[*]NC(c1ccccc1)C(C)(C)C([*])=O,3.222992884,5.507,
7835,[*]NC(C)(C)C(C)(C)C([*])=O,3.746334665,5.4161,
7840,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)ccc1Cl,1.833106322,3.8101,
7841,[*]C(=O)c1cccc(C(=O)N(C)c2cccc(N([*])C)c2)c1,3.054840968,4.5971,
7844,[*]C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N([*])C)c2)cc1,1.842086089,3.0209,
7845,[*]CCCCNC(=O)C(=O)N[*],2.858496049,5.1079,
7850,[*]c1ccc2c(c1)nc1c3cc4c(=O)n5c6cc([*])ccc6nc5c4cc3c(=O)n21,0.630724085,2.1402,
7851,[*]C(=O)c1ccc2c(c1)C(=O)n1c-2nc2ccc(-c3ccc4c(c3)nc3n4C(=O)c4ccc([*])cc4-3)cc21,0.770544162,2.4671,
7858,[*]NC(C=C)CC([*])=O,2.755010437,5.4216,
7860,[*]CCCCC(Cl)(Cl)C(=O)N[*],3.683287933,5.8581,
7884,[*]Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,1.949999181,3.5352,2.9894
7891,[*]NC(CCC([*])=O)C(=O)OCc1ccccc1,3.307395109,4.8973,
7903,[*]CNC(=O)CCCC(=O)N[*],3.600990334,5.8672,
7906,[*]CCCCNC(=O)CC(=O)N[*],3.915885372,6.0609,
7911,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2F)cc1F,2.36560638,3.0271,
7912,[*]NC(C)=CC([*])=O,2.056614729,4.0738,
7913,[*]NC(=O)c1ccc(C(=O)Nc2cnc([*])nc2)cc1,2.330005784,3.8641,
7914,[*]NC(CC([*])=O)C(=O)OC,3.722328102,5.5399,
7915,[*]NC(CC([*])=O)C(=O)OCC,3.578307476,5.1162,
7927,[*]CCNC(=O)C(OC)C(OC)C(=O)N[*],3.119305609,5.3552,
7928,[*]CCCCNC(=O)C(OC)C(OC)C(=O)N[*],3.756228356,5.1811,
7932,[*]CCCNC(=O)C(OC)C(OC)C(=O)N[*],3.57863359,5.8632,
7942,[*]Nc1ccc(NC(=O)C=Cc2ccc(C=CC([*])=O)cc2)cc1,1.598390001,3.1732,
7952,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccc(Cl)cc2)c1,2.007599313,3.9536,
7973,[*]C(=O)Nc1nc(C#N)c([*])n1C,1.380112271,4.1984,
7974,[*]C(=O)Nc1nc([*])c(C#N)n1C,2.744024592,3.3492,
7976,[*]CCCNC(=O)c1cccc(C(=O)N[*])c1,2.294328824,4.9391,
7979,[*]CCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,2.885625113,4.7508,
7982,[*]Nc1cccc(C#Cc2cccc(C([*])=O)c2)c1,2.088688357,3.8,
7985,[*]C(=S)N([*])C,2.531052525,3.6807,
7986,[*]C(=S)N([*])CCC,2.113368472,3.4485,
7987,[*]C(=S)N([*])CC=C,1.969506755,3.6436,
7999,[*]Nc1ccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)cc1,3.855635301,4.4183,
8001,[*]Nc1ccc(-c2ccc(NC(=O)Cc3cc(CC([*])=O)c(C)cc3C)cc2)cc1,3.729787332,4.1432,
8010,[*]NC(CO)C([*])=O,3.104003645,5.3841,
8015,[*]N=Nc1ccc(C(=O)NCCCCNC(=O)c2ccc([*])cc2)cc1,1.590749373,3.1785,
8016,[*]N=Nc1ccc(NC(=O)CCC(=O)Nc2ccc([*])cc2)cc1,1.583132562,2.9548,
8022,[*]Nc1ccc(NC(=O)c2cc(C([*])=O)c(C(=O)O)cc2C(=O)O)cc1,1.374895129,3.0363,
8046,[*]NC(Cc1ccc(O)cc1)C([*])=O,3.418026175,4.392,
8068,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)c(N)cc1N,2.14190223,2.9415,
8070,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,2.68056768,3.4285,
8074,[*]Cc1cccc(CNC(=O)C2=C(C(=O)N[*])C3C=CC2C3)c1,2.170972731,3.6899,
8077,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc([*])c4ccccc4c3=O)cc2)cc1,1.346805088,3.8607,
8078,[*]NC(Cc1c[nH]c2ccccc12)C([*])=O,3.524123324,3.8025,
8091,[*]Nc1c(Cl)cc(C([*])=O)cc1Cl,1.841482394,4.0432,
8092,[*]Nc1c(Br)cc(C([*])=O)cc1Br,2.281523443,3.9265,
8093,[*]Nc1c(I)cc(C([*])=O)cc1I,2.129211741,4.0398,
8146,[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,1.757115618,3.6638,
8183,[*]NC(C)(CC)C([*])=O,3.681499018,5.633,
8184,[*]CCCCCCN(C)C(=O)CCC(=O)N([*])C,4.227175855,5.0062,
8234,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,2.740776433,3.3674,
8257,[*]Nc1cccc(NC(=O)C=CC([*])=O)c1,1.70581091,3.505,
8258,[*]Nc1ccc(NC(=O)C=CC([*])=O)cc1,1.373176518,2.7389,
8264,[*]C(=O)c1ccc(N([*])C)cc1,2.860126697,4.6391,
8271,[*]NNC(=O)c1ccc(NC(=O)c2ccc(C([*])=O)cc2)c(O)c1,1.457196264,3.7581,
8274,[*]Nc1cc(NC(=O)c2ccccc2C([*])=O)cc(-c2nnc(-c3ccccn3)o2)c1,2.530963079,3.359,
8295,[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,3.542495802,5.0778,
8337,[*]Oc1cccc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)c1,3.536970491,4.0248,
8354,[*]NC(=S)Sc1cc(N)nc([*])n1,1.962659039,3.0878,
8357,[*]C(=O)OC1=NCCN1[*],3.071081604,5.2281,
8375,[*]CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])cc2)cc1)c1ccccc1,3.49832964,4.271,
8377,[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,4.010061373,4.4152,
8390,[*]Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3cc(NC([*])=O)ccc3C)cc2)cc1,2.564014551,4.5321,
8396,[*]CCCP(CCCNC(=O)N[*])c1ccccc1,3.939774286,4.9075,
8398,[*]CNC(=O)N[*],3.657805311,5.5276,
8400,[*]CCCCCNC(=S)N[*],3.36669956,4.2484,4.3365
8401,[*]CCCCCCCNC(=S)N[*],3.028557846,4.1652,
8423,[*]CCCCCNC(=O)N[*],3.760452246,5.7115,
8425,[*]Cc1c(O)c(CNC(=O)N[*])cc(C(CC)=NO)c1O,4.027630371,4.9278,
8467,[*]c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.559477049,2.4911,
8474,[*]CCN1C(=O)C(=CC=C2SC(=S)N([*])C2=O)SC1=S,0.473522934,2.3105,
8481,[*]C(=O)Nc1ccc(Oc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,1.37091687,2.6875,
8482,[*]c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.413481319,2.7268,
8487,[*]c1ccc(Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.552156074,1.6941,
8488,[*]c1ccc(Nc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,0.65409823,1.9399,
8489,[*]C(=O)Nc1ccc(Nc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,1.581936141,2.3212,
8513,[*]c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)cc1O)C2=O,0.885394671,2.6346,
8514,[*]c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c(O)cc1O,1.389615984,3.2012,
8539,[*]c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C)c(C)c1,1.265384183,3.3433,
8574,[*]C(=O)c1ccc(Oc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,1.192229129,2.925,
8575,[*]CCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,0.595427652,3.8031,
8578,[*]c1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,0.616362458,2.5838,
8588,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.764095847,2.0708,
8589,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cn3)nc1)C2=O,1.34065933,2.1786,
8602,[*]CC(C)(C)C1C(=O)N(c2ccccc2C)C(=O)C1[*],3.702707422,4.7453,
8629,[*]CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N([*])C3=O)cc1,1.130928617,2.4976,
8635,[*]C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,1.15298421,2.9907,
8685,[*]c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(CP(=O)(OCC)OCC)c1,0.793073818,2.9129,
8686,[*]c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(CP(=O)(OCCCl)OCCCl)c1,0.924178676,2.8958,
8688,[*]c1ccc(C(=O)c2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,0.478473967,3.1643,
8689,[*]c1ccc(Oc2ccccc2-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,0.71368811,2.6756,
8690,[*]c1ccc(Cc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,0.908566196,2.624,
8692,[*]c1ccc(Cc2ccccc2-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,1.789761236,2.4833,
8696,[*]CC(OC(C)=O)C1C(=O)N(c2ccccc2)C(=O)C1([*])Cl,3.26329607,4.9786,
8698,[*]CC(OC(C)=O)C1C(=O)N(c2ccc(C)cc2)C(=O)C1([*])Cl,2.974973094,4.7114,
